Round,AI Rank,State,Institute,Course,Quota,Category
0,334,Telangana,"AIIMS, Bibinagar",PAEDIATRICS,AIIMS-All India,UR
0,337,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-All India,UR
0,339,Pondicherry,"JIPMER, Puducherry",PAEDIATRICS,JIPMER-All India,OBC
0,340,Maharashtra,"AIIMS, Nagpur",PAEDIATRICS,AIIMS-All India,OBC
0,341,Madhya Pradesh,"AIIMS, Bhopal",OBG,AIIMS-All India,UR
0,343,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,SC
0,344,Pondicherry,"JIPMER, Puducherry",DERMATOLOGY,JIPMER-All India,SC
0,345,Chandigarh,"PGIMER, Chandigarh",ORTHOPAEDICS,PGIMER-All India,OBC
0,346,Telangana,"AIIMS, Bibinagar",OBG,AIIMS-All India,UR
0,349,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,OBC
0,351,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,UR
0,354,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-All India,UR
0,356,Madhya Pradesh,"AIIMS, Bhopal",OPHTHALMOLOGY,AIIMS-All India,UR
0,357,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,UR
0,358,Rajasthan,"AIIMS, Jodhpur",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,359,Telangana,"AIIMS, Bibinagar",RADIO DIAGNOSIS,AIIMS-All India,OBC
0,360,Uttarakhand,"AIIMS, Rishikesh",DERMATOLOGY,AIIMS-All India,OBC
0,361,Odisha,"AIIMS, Bhubaneswar",ORTHOPAEDICS,AIIMS-All India,UR
0,362,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,UR
0,363,Andhra Pradesh,"AIIMS, Mangalagiri",NEUROSURGERY 6 YRS,AIIMS-All India,UR
0,364,Punjab,"AIIMS, Bathinda",DERMATOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,365,Odisha,"AIIMS, Bhubaneswar",GENERAL MEDICINE,AIIMS-All India,SC
0,366,Pondicherry,"JIPMER, Puducherry",NUCLEAR MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
0,368,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,OBC
0,369,Uttarakhand,"AIIMS, Rishikesh",NUCLEAR MEDICINE,AIIMS-All India,OBC
0,371,Pondicherry,"JIPMER, Puducherry",DERMATOLOGY,JIPMER-All India,EWS
0,373,Uttarakhand,"AIIMS, Rishikesh",RADIATION ONCOLOGY,AIIMS-All India,UR
0,374,Pondicherry,"JIPMER, Puducherry",EMERGENCY MEDICINE,JIPMER-All India,UR
0,377,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,UR
0,379,Madhya Pradesh,"AIIMS, Bhopal",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,380,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRICS,AIIMS-All India,OBC
0,381,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIPMER-All India,OBC
0,382,Bihar,"AIIMS, Patna",GENERAL SURGERY,AIIMS-All India,UR
0,383,Odisha,"AIIMS, Bhubaneswar",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,384,Rajasthan,"AIIMS, Jodhpur",GENERAL MEDICINE,AIIMS-All India,SC
0,388,Delhi,"AIIMS, Delhi",NUCLEAR MEDICINE,AIIMS-All India,SC
0,389,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRICS,AIIMS-All India,OBC
0,390,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,UR
0,391,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,392,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,UR
0,393,Chhattisgarh,"AIIMS, Raipur",PAEDIATRICS,AIIMS-All India,OBC
0,394,West Bengal,"AIIMS, Kalyani",RADIO DIAGNOSIS,AIIMS-All India,OBC
0,395,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,UR
0,397,Uttarakhand,"AIIMS, Rishikesh",TBRD,AIIMS-All India,OBC
0,399,Andhra Pradesh,"AIIMS, Mangalagiri",NUCLEAR MEDICINE,AIIMS-All India,OBC
0,400,Uttar Pradesh,"AIIMS, Gorakhpur",GENERAL SURGERY,AIIMS-All India,UR
0,401,Andhra Pradesh,"AIIMS, Mangalagiri",ORTHOPAEDICS,AIIMS-All India,UR
0,402,Pondicherry,"JIPMER, Puducherry",PSYCHIATRY,JIPMER-All India,OBC
0,403,Chhattisgarh,"AIIMS, Raipur",GENERAL SURGERY,AIIMS-All India,UR
0,404,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,SC
0,405,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,UR
0,408,Chhattisgarh,"AIIMS, Raipur",GENERAL SURGERY,AIIMS-All India,UR
0,410,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-All India,UR
0,411,West Bengal,"AIIMS, Kalyani",RADIO DIAGNOSIS,AIIMS-All India,SC
0,414,Delhi,"AIIMS, Delhi",NUCLEAR MEDICINE,AIIMS-All India,EWS
0,415,Maharashtra,"AIIMS, Nagpur",DERMATOLOGY,AIIMS-All India,OBC
0,418,Delhi,"AIIMS, Delhi",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,419,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",OBG,AIIMS-All India,UR
0,420,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-All India,UR
0,421,Bihar,"AIIMS, Patna",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,423,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
0,425,Andhra Pradesh,"AIIMS, Mangalagiri",NUCLEAR MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,426,Odisha,"AIIMS, Bhubaneswar",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,427,Odisha,"AIIMS, Bhubaneswar",ORTHOPAEDICS,AIIMS-All India,UR
0,428,Chhattisgarh,"AIIMS, Raipur",DERMATOLOGY,AIIMS-All India,EWS
0,429,Odisha,"AIIMS, Bhubaneswar",OBG,AIIMS-All India,UR
0,430,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIMPER-Inst. Pref,INST (JIPMER)
0,431,Andhra Pradesh,"AIIMS, Mangalagiri",OPHTHALMOLOGY,AIIMS-All India,UR
0,432,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,UR
0,433,Maharashtra,"AIIMS, Nagpur",OPHTHALMOLOGY,AIIMS-All India,UR
0,434,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-All India,UR
0,435,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,EWS
0,437,Pondicherry,"JIPMER, Puducherry",ENT,JIPMER-All India,UR
0,441,Punjab,"AIIMS, Bathinda",DERMATOLOGY,AIIMS-All India,OBC
0,442,Andhra Pradesh,"AIIMS, Mangalagiri",OBG,AIIMS-All India,OBC
0,444,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
0,445,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,UR
0,446,Odisha,"AIIMS, Bhubaneswar",OBG,AIIMS-All India,UR
0,448,Delhi,"AIIMS, Delhi",ORTHOPAEDICS,AIIMS-All India,EWS
0,449,Delhi,"AIIMS, Delhi",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,450,Chandigarh,"PGIMER, Chandigarh",PHARMACOLOGY,PGIMER-All India,OBC
0,455,West Bengal,"AIIMS, Kalyani",OBG,AIIMS-All India,UR
0,456,Madhya Pradesh,"AIIMS, Bhopal",RADIATION ONCOLOGY,AIIMS-All India,UR
0,457,Chhattisgarh,"AIIMS, Raipur",GENERAL MEDICINE,AIIMS-All India,SC
0,458,Rajasthan,"AIIMS, Jodhpur",GENERAL SURGERY,AIIMS-All India,OBC
0,459,Pondicherry,"JIPMER, Puducherry",RADIATION ONCOLOGY,JIPMER-All India,UR
0,462,Chhattisgarh,"AIIMS, Raipur",PAEDIATRICS,AIIMS-All India,OBC
0,463,Punjab,"AIIMS, Bathinda",RADIATION ONCOLOGY,AIIMS-All India,UR
0,464,Pondicherry,"JIPMER, Puducherry",PAEDIATRICS,JIPMER-All India,EWS
0,465,Chhattisgarh,"AIIMS, Raipur",ORTHOPAEDICS,AIIMS-All India,UR
0,467,Rajasthan,"AIIMS, Jodhpur",ORTHOPAEDICS,AIIMS-All India,OBC
0,468,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,OBC
0,469,Uttarakhand,"AIIMS, Rishikesh",GENERAL SURGERY,AIIMS-All India,EWS
0,470,Pondicherry,"JIPMER, Puducherry",TBRD,JIPMER-All India,OBC
0,471,Andhra Pradesh,"AIIMS, Mangalagiri",PAEDIATRICS,AIIMS-All India,OBC
0,472,Madhya Pradesh,"AIIMS, Bhopal",PAEDIATRICS,AIIMS-All India,OBC
0,474,Madhya Pradesh,"AIIMS, Bhopal",PAEDIATRICS,AIIMS-All India,EWS
0,475,Madhya Pradesh,"AIIMS, Bhopal",OBG,AIIMS-All India,UR
0,476,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIMPER-Inst. Pref,INST (JIPMER)
0,477,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,EWS
0,478,Uttar Pradesh,"AIIMS, Rai Bareli",GENERAL SURGERY,AIIMS-All India,UR
0,480,Maharashtra,"AIIMS, Nagpur",ENT,AIIMS-All India,UR
0,482,Punjab,"AIIMS, Bathinda",GENERAL SURGERY,AIIMS-All India,UR
0,483,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-All India,UR
0,484,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIPMER-All India,EWS
0,488,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIMPER-Inst. Pref,INST (JIPMER)
0,489,Madhya Pradesh,"AIIMS, Bhopal",PAEDIATRICS,AIIMS-All India,OBC
0,493,Odisha,"AIIMS, Bhubaneswar",RADIATION ONCOLOGY,AIIMS-All India,UR
0,495,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,496,Odisha,"AIIMS, Bhubaneswar",PAEDIATRICS,AIIMS-All India,EWS
0,497,Bihar,"AIIMS, Patna",PAEDIATRICS,AIIMS-All India,OBC
0,499,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,UR
0,500,Telangana,"AIIMS, Bibinagar",PAEDIATRICS,AIIMS-All India,OBC
0,501,Jharkhand,"AIIMS, Deoghar",GENERAL SURGERY,AIIMS-All India,UR
0,503,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,OBC
0,504,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,OBC
0,505,Odisha,"AIIMS, Bhubaneswar",EMERGENCY MEDICINE,AIIMS-All India,UR
0,506,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,OBC
0,507,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,508,Odisha,"AIIMS, Bhubaneswar",GENERAL SURGERY,AIIMS-All India,OBC
0,509,Chhattisgarh,"AIIMS, Raipur",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,511,Delhi,"AIIMS, Delhi",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,512,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,OBC
0,513,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,514,Uttarakhand,"AIIMS, Rishikesh",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,515,Chandigarh,"PGIMER, Chandigarh",ENT,PGIMER-All India,UR
0,516,Uttarakhand,"AIIMS, Rishikesh",ORTHOPAEDICS,AIIMS-All India,OBC
0,518,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,UR
0,519,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,520,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,OBC
0,521,Telangana,"AIIMS, Bibinagar",GENERAL MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,524,Telangana,"AIIMS, Bibinagar",GENERAL SURGERY,AIIMS-All India,UR
0,525,Uttarakhand,"AIIMS, Rishikesh",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,526,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,527,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,OBC
0,528,Odisha,"AIIMS, Bhubaneswar",RADIATION ONCOLOGY,AIIMS-All India,UR
0,529,Chandigarh,"PGIMER, Chandigarh",GENERAL MEDICINE,PGIMER-Rural,UR-RA
0,530,Chhattisgarh,"AIIMS, Raipur",OBG,AIIMS-All India,UR
0,531,Pondicherry,"JIPMER, Puducherry",TBRD,JIPMER-All India,EWS
0,532,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-All India,UR
0,536,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,EWS
0,538,West Bengal,"AIIMS, Kalyani",ORTHOPAEDICS,AIIMS-All India,UR
0,539,Maharashtra,"AIIMS, Nagpur",DERMATOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,541,Pondicherry,"JIPMER, Puducherry",OPHTHALMOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,542,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIPMER-All India,OBC
0,543,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,UR
0,544,Bihar,"AIIMS, Patna",PAEDIATRICS,AIIMS-All India,EWS
0,545,Uttar Pradesh,"AIIMS, Rai Bareli",PAEDIATRICS,AIIMS-All India,OBC
0,546,Uttar Pradesh,"AIIMS, Rai Bareli",ORTHOPAEDICS,AIIMS-All India,UR
0,548,Chandigarh,"PGIMER, Chandigarh",ENT,PGIMER-All India,UR
0,549,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,551,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,EWS
0,552,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-All India,OBC
0,553,Madhya Pradesh,"AIIMS, Bhopal",OBG,AIIMS-All India,EWS
0,554,Rajasthan,"AIIMS, Jodhpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,555,Chhattisgarh,"AIIMS, Raipur",EMERGENCY MEDICINE,AIIMS-All India,UR
0,557,Odisha,"AIIMS, Bhubaneswar",PSYCHIATRY,AIIMS-All India,UR
0,559,Uttarakhand,"AIIMS, Rishikesh",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,560,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,561,Madhya Pradesh,"AIIMS, Bhopal",EMERGENCY MEDICINE,AIIMS-All India,UR
0,562,Assam,"AIIMS, Guwahati",RADIO DIAGNOSIS,AIIMS-All India,SC
0,563,Jammu and Kashmir,"AIIMS, Jammu",OBG,AIIMS-All India,UR
0,567,West Bengal,"AIIMS, Kalyani",NEUROSURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,568,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,569,Andhra Pradesh,"AIIMS, Mangalagiri",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,572,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,UR
0,573,Odisha,"AIIMS, Bhubaneswar",RADIATION ONCOLOGY,AIIMS-All India,UR
0,575,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,OBC
0,576,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,OBC
0,578,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,579,Madhya Pradesh,"AIIMS, Bhopal",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,580,Andhra Pradesh,"AIIMS, Mangalagiri",RADIO DIAGNOSIS,AIIMS-All India,SC
0,581,West Bengal,"AIIMS, Kalyani",ORTHOPAEDICS,AIIMS-All India,UR
0,582,Odisha,"AIIMS, Bhubaneswar",GENERAL SURGERY,AIIMS-All India,EWS
0,585,Jharkhand,"AIIMS, Deoghar",PAEDIATRICS,AIIMS-All India,OBC
0,587,Punjab,"AIIMS, Bathinda",OBG,AIIMS-All India,UR
0,588,Chhattisgarh,"AIIMS, Raipur",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,589,Uttarakhand,"AIIMS, Rishikesh",TRAUMASURG&CC (6 YRS),AIIMS-All India,UR
0,591,Uttar Pradesh,"AIIMS, Rai Bareli",ENT,AIIMS-All India,UR
0,593,Gujarat,"AIIMS, Rajkot",OBG,AIIMS-All India,UR
0,594,Chhattisgarh,"AIIMS, Raipur",ENT,AIIMS-All India,UR
0,598,Rajasthan,"AIIMS, Jodhpur",DERMATOLOGY,AIIMS-All India,ST
0,600,West Bengal,"AIIMS, Kalyani",PAEDIATRICS,AIIMS-All India,OBC
0,602,Pondicherry,"JIPMER, Puducherry",TBRD,JIMPER-Inst. Pref,INST (JIPMER)
0,603,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,OBC
0,604,Maharashtra,"AIIMS, Nagpur",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,605,Pondicherry,"JIPMER, Puducherry",PAEDIATRIC SURGERY 6 YRS,JIPMER-All India,UR
0,606,West Bengal,"AIIMS, Kalyani",ENT,AIIMS-All India,UR
0,608,Odisha,"AIIMS, Bhubaneswar",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,609,Uttarakhand,"AIIMS, Rishikesh",GENERAL MEDICINE,AIIMS-All India,SC
0,612,Delhi,"AIIMS, Delhi",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,613,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-NE Domicile,UR-North East Domicile
0,614,Madhya Pradesh,"AIIMS, Bhopal",EMERGENCY MEDICINE,AIIMS-All India,UR
0,618,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",OBG,AIIMS-All India,UR
0,620,Uttar Pradesh,"AIIMS, Gorakhpur",OPHTHALMOLOGY,AIIMS-All India,UR
0,624,Pondicherry,"JIPMER, Puducherry",ENT,JIMPER-Inst. Pref,INST (JIPMER)
0,627,Pondicherry,"JIPMER, Puducherry",EMERGENCY MEDICINE,JIPMER-All India,OBC-PwD
0,632,Assam,"AIIMS, Guwahati",OBG,AIIMS-All India,UR
0,633,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,UR
0,635,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,UR
0,638,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,OBC
0,641,Madhya Pradesh,"AIIMS, Bhopal",EMERGENCY MEDICINE,AIIMS-All India,UR
0,642,Punjab,"AIIMS, Bathinda",GENERAL MEDICINE,AIIMS-All India,SC
0,643,Chhattisgarh,"AIIMS, Raipur",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,644,Maharashtra,"AIIMS, Nagpur",ENT,AIIMS-All India,UR
0,645,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,OBC
0,646,Pondicherry,"JIPMER, Puducherry",OBG,JIMPER-Inst. Pref,INST (JIPMER)
0,648,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,UR
0,650,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,OBC
0,651,West Bengal,"AIIMS, Kalyani",EMERGENCY MEDICINE,AIIMS-All India,UR
0,654,Rajasthan,"AIIMS, Jodhpur",NUCLEAR MEDICINE,AIIMS-All India,EWS
0,655,Madhya Pradesh,"AIIMS, Bhopal",GENERAL MEDICINE,AIIMS-All India,SC
0,656,Uttarakhand,"AIIMS, Rishikesh",GENERAL SURGERY,AIIMS-All India,OBC
0,658,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
0,659,Andhra Pradesh,"AIIMS, Mangalagiri",PAEDIATRICS,AIIMS-All India,EWS
0,661,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-All India,OBC
0,664,Rajasthan,"AIIMS, Jodhpur",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,665,Madhya Pradesh,"AIIMS, Bhopal",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,666,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,UR
0,668,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-All India,EWS
0,670,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,UR
0,674,Bihar,"AIIMS, Patna",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,677,West Bengal,"AIIMS, Kalyani",EMERGENCY MEDICINE,AIIMS-All India,UR
0,680,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,SC
0,681,Delhi,"AIIMS, Delhi",HOSPITAL ADMINISTRATION,AIIMS-All India,OBC
0,683,West Bengal,"AIIMS, Kalyani",RADIO DIAGNOSIS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,684,Bihar,"AIIMS, Patna",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,686,Punjab,"AIIMS, Bathinda",OPHTHALMOLOGY,AIIMS-All India,UR
0,688,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,OBC
0,689,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,OBC
0,690,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIMPER-Inst. Pref,INST (JIPMER)
0,693,Jammu and Kashmir,"AIIMS, Jammu",OBG,AIIMS-All India,UR
0,695,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,UR
0,696,Bihar,"AIIMS, Patna",TRAUMASURG&CC (6 YRS),AIIMS-All India,UR
0,697,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,705,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PAEDIATRICS,AIIMS-All India,OBC
0,708,Uttarakhand,"AIIMS, Rishikesh",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,709,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-NE Domicile,UR-North East Domicile
0,710,Madhya Pradesh,"AIIMS, Bhopal",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,711,Gujarat,"AIIMS, Rajkot",RADIATION ONCOLOGY,AIIMS-All India,UR
0,713,West Bengal,"AIIMS, Kalyani",PAEDIATRICS,AIIMS-All India,OBC
0,716,Gujarat,"AIIMS, Rajkot",RADIATION ONCOLOGY,AIIMS-All India,UR
0,718,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-All India,EWS
0,719,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,721,Jammu and Kashmir,"AIIMS, Jammu",ENT,AIIMS-All India,UR
0,722,Punjab,"AIIMS, Bathinda",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,725,Andhra Pradesh,"AIIMS, Mangalagiri",DERMATOLOGY,AIIMS-All India,EWS
0,727,Madhya Pradesh,"AIIMS, Bhopal",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,728,Pondicherry,"JIPMER, Puducherry",PSYCHIATRY,JIMPER-Inst. Pref,INST (JIPMER)
0,729,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,732,Odisha,"AIIMS, Bhubaneswar",GENERAL SURGERY,AIIMS-All India,OBC
0,733,Maharashtra,"AIIMS, Nagpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,734,Madhya Pradesh,"AIIMS, Bhopal",GENERAL SURGERY,AIIMS-All India,OBC
0,735,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,EWS
0,736,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-All India,OBC
0,737,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIPMER-All India,OBC
0,739,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,UR
0,741,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL MEDICINE,AIIMS-All India,SC
0,746,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,OBC
0,750,Uttarakhand,"AIIMS, Rishikesh",GENERAL SURGERY,AIIMS-All India,OBC
0,751,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,753,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-All India,OBC
0,755,Madhya Pradesh,"AIIMS, Bhopal",RADIO DIAGNOSIS,AIIMS-All India,ST
0,756,Rajasthan,"AIIMS, Jodhpur",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,760,Telangana,"AIIMS, Bibinagar",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,761,Chhattisgarh,"AIIMS, Raipur",GENERAL SURGERY,AIIMS-All India,OBC
0,762,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-All India,UR
0,766,Pondicherry,"JIPMER, Puducherry",PAEDIATRICS,JIPMER-All India,SC
0,767,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-All India,OBC
0,768,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,771,Bihar,"AIIMS, Patna",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,776,Pondicherry,"JIPMER, Puducherry",OPHTHALMOLOGY,JIPMER-All India,OBC
0,779,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",RADIATION ONCOLOGY,AIIMS-All India,UR
0,780,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,OBC
0,781,Jharkhand,"AIIMS, Deoghar",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,785,Jharkhand,"AIIMS, Deoghar",OPHTHALMOLOGY,AIIMS-All India,UR
0,790,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,UR
