State,Institute,Course,Quota,Category,Fee,CR 2025 1,CR 2025 2,CR 2025 3,CR 2025 4
Karnataka,"Chamrajanagar IMS, Karnataka",PAEDIATRICS,AIQ,GEN,"₹ 1,23,400",-,6832,9774,-
Uttar Pradesh,"KGMU, Lucknow",OPHTHALMOLOGY,AIQ,GEN,"₹ 54,700",5192,5192,9782,-
Uttar Pradesh,"Homi Bhabha CancHosp, Varanasi",RADIATION ONCOLOGY,AIQ,GEN,"₹ 1,05,500",7404,8760,9798,15600
Bihar,"Nalanda Med Coll, Patna",ORTHOPAEDICS,AIQ,GEN,"₹ 9,000",6340,7220,9799,-
Uttar Pradesh,"ShyamaPrasad (Civil), Lucknow",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",12807,11939,9803,16302
Maharashtra,"Govt Med Coll, Gondia",PAEDIATRICS,AIQ,GEN,"₹ 1,57,100",5961,7804,9807,13436
Chhattisgarh,"Pt JNM Med Coll, Raipur",OBG,AIQ,GEN,"₹ 20,000",6588,7592,9810,-
Telangana,"Kakatiya Med Coll, Warangal",OBG,AIQ,EWS,"₹ 15,000",7091,7091,9814,-
Jharkhand,"Central Hospital, Dhanbad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",8259,10460,9817,-
Delhi,"Holy Family Hospital, Delhi",DNBOBG,DNB Post MBBS,GEN,"₹ 1,25,000",7838,9819,9819,-
Kerala,"SK Hospital, Pangode, Kerala",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7834,8728,9820,-
Karnataka,"Mysore Med Coll, Mysore",GENERAL MEDICINE,AIQ,ST,"₹ 1,23,400",9823,9823,9823,-
Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",ORTHOPAEDICS,AIQ,GEN,"₹ 1,57,100",5380,8948,9824,13909
Rajasthan,"RNT, Udaipur",GENERAL SURGERY,AIQ,OBC,"₹ 14,093",9235,9828,9828,-
Tamil Nadu,"Kongunad Hosp, Coimbatore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",5871,6030,9830,-
Tamil Nadu,Coimbatore Med Coll,OBG,AIQ,GEN,"₹ 50,000",4434,6852,9833,15650
Andhra Pradesh,"Govt Siddhartha, Vijaywada",GENERAL MEDICINE,AIQ,SC,"₹ 30,000",8294,9836,9836,-
Telangana,"Yashoda Health Care Serv, Serilingampally",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",8220,8377,9839,-
Karnataka,"Mysore Med Coll, Mysore",GENERAL MEDICINE,AIQ,SC,"₹ 1,23,400",7705,9841,9841,-
West Bengal,"Inst of Child Health, Kolkata",PAEDIATRICS,AIQ,OBC,"₹ 12,000",8721,8863,9847,-
West Bengal,"Chittaranjan Seva, Kolkata",OBG,AIQ,GEN,"₹ 12,000",6414,8301,9850,-
Delhi,"MaxSmart SS(SaketCityH),Delhi",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",7804,9851,9851,-
Punjab,"Govt Med Coll, Patiala",GENERAL MEDICINE,AIQ,SC,"₹ 1,25,000",9853,9853,9853,-
Odisha,"Govt Med Coll, Balangir",PAEDIATRICS,AIQ,OBC,"₹ 35,000",-,9854,9854,-
Telangana,"Rainbow Child,BanjaraHills,Hyd",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",9350,9350,9856,-
Delhi,"Kasturba Hospital, Delhi",OBG,DU,GEN,"₹ 16,200",-,6237,9859,-
Goa,"Healthway Hosp, Old Goa, Goa",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",8331,9567,9863,-
Uttar Pradesh,"Kalyan Singh Govt MedColl, Bulandshahr",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000",7966,8549,9866,-
Telangana,"Durgabai Deshmukh Hosp, HYD",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7568,8368,9872,-
Uttar Pradesh,"Balrampur Hospital, Lucknow",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000",8470,8470,9874,-
Rajasthan,"Jhalawar Med Coll, Jhalawar",ORTHOPAEDICS,AIQ,GEN,"₹ 89,489",8749,9495,9875,-
Bihar,"IGIMS, Patna",RADIATION ONCOLOGY,AIQ,GEN,"₹ 1,60,000",9360,9876,9876,-
Himachal Pradesh,"IGMC, Shimla",GENERAL SURGERY,AIQ,GEN,"₹ 24,000",7757,9413,9879,-
Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,AIQ,OBC,"₹ 30,000",6991,8914,9884,14342
Uttar Pradesh,"UP Univ of Med Sci, Etawah",TBRD,AIQ,GEN,"₹ 24,000",7257,10426,9891,-
Madhya Pradesh,"Gandhi Med Coll, Bhopal",TBRD,AIQ,GEN,"₹ 1,01,500",7643,9463,9892,-
Andhra Pradesh,"Andhra Med Coll, Vizag",ORTHOPAEDICS,AIQ,GEN,"₹ 30,000",6239,6239,9894,-
Bihar,"Darbhanga, Lehriasarai",PAEDIATRICS,AIQ,OBC,"₹ 9,000",6731,9299,9895,15788
Kerala,"Govt Med Coll, Kozhikode",DERMATOLOGY,AIQ,ST,"₹ 69,470",9902,9902,9902,-
Uttar Pradesh,"Maharam Vidur ASMC, Bijnor, UP",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000",-,9903,9903,-
Jammu and Kashmir,"Govt Med Coll, Jammu",RADIO DIAGNOSIS,AIQ,ST,"₹ 25,000",9906,9906,9906,-
Rajasthan,"Govt Med Coll, Kota",OBG,AIQ,OBC,"₹ 14,093",7952,9431,9907,-
Bihar,"Patna Med Coll, Patna",ORTHOPAEDICS,AIQ,EWS,"₹ 9,000",9169,10134,9910,-
Karnataka,"Kidwai Memorial, Bangalore",RADIATION ONCOLOGY,AIQ,GEN,"₹ 1,23,400",6992,9986,9912,-
Delhi,"MAMC, Delhi",OBG,DU,OBC,"₹ 16,200",9914,9914,9914,-
Tamil Nadu,"Madras Med Coll, Chennai",ORTHOPAEDICS,AIQ,GEN,"₹ 50,000",6743,8284,9915,-
Rajasthan,"SMS, Jaipur",OPHTHALMOLOGY,AIQ,OBC,"₹ 14,093",9916,9916,9916,-
Kerala,"Baby Memorial, Kozhikode",DNBPLASTIC SURGERY 6 YRS,DNB Post MBBS,GEN,"₹ 1,25,000",9337,9337,9917,-
Rajasthan,"Gheesibai Memorial, Ajmer",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",6214,8876,9918,13630
Karnataka,"KIMS, Hubli",GENERAL MEDICINE,AIQ,SC,"₹ 1,23,400",5593,5593,9919,-
West Bengal,"NarayanaMultiSpecHos,Kolkata,WB",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",8915,9724,9921,-
Gujarat,"KG Patel ChildrenHosp,Vadodara",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",8969,9925,9925,-
Odisha,"Ispat Gen Hospital, Rourkela",DNBGENERAL MEDICINE,DNB Post MBBS,EWS,"₹ 1,25,000",-,-,9935,-
Telangana,"District Hospital, Gollaguda",DNBGENERAL MEDICINE,DNB Post MBBS,EWS,"₹ 1,25,000",9936,9936,9936,-
Telangana,"St Theresa's Hosp, Hyderabad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7911,8644,9937,-
Jammu and Kashmir,"Govt Med Coll, Jammu",RADIO DIAGNOSIS,AIQ,SC,"₹ 25,000",4552,9941,9941,-
Delhi,"ESI, Basaidarpur, Delhi",PAEDIATRICS,IP,EWS,"₹ 2,50,000",7866,7866,9942,-
Rajasthan,"Jhalawar Med Coll, Jhalawar",PAEDIATRICS,AIQ,EWS,"₹ 89,489",6938,9333,9947,-
Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",GENERAL SURGERY,AIQ,EWS,"₹ 1,01,500",9948,9948,9948,-
Delhi,"UCMS, Delhi",OBG,DU,OBC,"₹ 47,220",9951,9951,9951,-
Karnataka,"Bangalore Med Coll, Bangalore",OBG,AIQ,SC,"₹ 1,23,400",9954,9954,9954,-
West Bengal,"The Mission Hosp, Durgapur, WB",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",8811,9083,9955,-
Chhattisgarh,"Central Hosp,Railway,Bilaspur",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000",9143,9958,9958,-
Uttar Pradesh,"KGMU, Lucknow",TBRD,AIQ,EWS,"₹ 54,700",6556,6556,9959,-
Haryana,"Maharaja Agrasen MCHosp,Agroha",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",6724,7891,9963,18922
Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",PSYCHIATRY,AIQ,GEN,"₹ 11,000",9245,9964,9964,-
West Bengal,"College of Med & SDH, Kolkata",GENERAL MEDICINE,AIQ,EWS,"₹ 12,000",5269,6531,9966,-
Karnataka,Kodagu Inst of Med Sciences,OBG,AIQ,GEN,"₹ 1,23,400",-,9967,9967,-
West Bengal,Malda Med Coll,PAEDIATRICS,AIQ,GEN,"₹ 12,000",5782,8535,9976,-
Kerala,"Govt Med Coll, Kottayam",PAEDIATRICS,AIQ,EWS,"₹ 69,470",8816,9979,9979,-
Delhi,"Deen Dayal Upadhyay, Delhi",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",9985,9985,9985,-
Maharashtra,"Govt Med Coll&Hosp,Sindhurdurg",DNBGENERAL MEDICINE,DNB Post MBBS,EWS,"₹ 1,25,000",7357,8985,9991,11069
Kerala,"Govt Med Coll, Kottayam",GENERAL MEDICINE,AIQ,SC,"₹ 69,470",9994,9994,9994,-
Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000",9995,9995,9995,-
Maharashtra,"Govt&MPGIMER, Nashik",OBG,AIQ,GEN,"₹ 1,57,100",5476,6890,9997,-
Telangana,"Gandhi Med Coll, Secunderabad",TBRD,AIQ,OBC,"₹ 15,000",6879,10003,10003,-
Kerala,"Rajagiri Hospital, Ernakulam",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",7562,9292,10005,14765
Kerala,"Paalana Inst of MedSci,Palakkad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",8660,10007,10007,-
Andhra Pradesh,"SV Med Coll, Tirupati",DERMATOLOGY,AIQ,SC,"₹ 30,000",10010,10010,10010,-
Delhi,"UCMS, Delhi",DERMATOLOGY,AIQ,ST,"₹ 47,220",876,10017,10017,-
Karnataka,"Hassan IMS, Hassan",OBG,AIQ,OBC,"₹ 1,23,400",-,-,10018,-
Delhi,"ESI, Basaidarpur, Delhi",ORTHOPAEDICS,AIQ,OBC,"₹ 2,50,000",7233,8955,10021,19926
Rajasthan,"JLNMC, Ajmer",GENERAL SURGERY,AIQ,EWS,"₹ 14,093",10022,10022,10022,-
Maharashtra,"Jupiter Hospital, Thane",DNBTBRD,DNB Post MBBS,GEN,"₹ 1,25,000",10023,10023,10023,-
Assam,"Central Hospital, Guwahati",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",9342,10238,10027,-
Karnataka,"Manipal Hosp, Whitefield",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7359,8078,10028,-
Madhya Pradesh,"Govt Med Coll, Ratlam",OBG,AIQ,GEN,"₹ 1,01,500",5975,7676,10029,-
Karnataka,"Gulbarga IMS, Gulbarga",PAEDIATRICS,AIQ,GEN,"₹ 1,23,400",4461,6981,10035,12633
Kerala,"EMS Mem Hosp, Perinthalmanna",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",8210,9931,10037,-
Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL SURGERY,AIQ,EWS,"₹ 30,000",8364,10038,10038,-
Jharkhand,"Tata Motors Hosp, Jamshedpur",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",8214,8214,10045,-
Kerala,"KIMS Al Shifa Hosp, Malappuram",DNBOBG,DNB Post MBBS,GEN,"₹ 1,25,000",12757,10054,10054,-
Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,AIQ,EWS,"₹ 30,000",6807,7900,10055,-
Madhya Pradesh,"BHEL Kasturba Hosp, Bhopal",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7611,8259,10064,14943
Tamil Nadu,"Govt. Mohan Kumaramangalam, Salem",EMERGENCY MEDICINE,AIQ,OBC,"₹ 50,000",10067,10067,10067,-
Delhi,"ABVIMS (Dr RML Hosp), Delhi",ORTHOPAEDICS,AIQ,SC,"₹ 51,000",11027,11027,10069,-
Rajasthan,"CKS Hospital,Sikar Road, Jaipur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",-,9725,10070,-
Tamil Nadu,Tirunelveli Med Coll,ORTHOPAEDICS,AIQ,GEN,"₹ 50,000",4941,8962,10071,-
Uttar Pradesh,"Rani DurgavatiMedColl,Banda,UP",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",7063,8754,10073,-
Jammu and Kashmir,"Government Med Coll,Anantnag",GENERAL MEDICINE,AIQ,OBC,"₹ 32,500",-,7270,10075,-
West Bengal,"Govt. Med College, Kolkata",PAEDIATRICS,AIQ,SC,"₹ 12,000",10076,10076,10076,-
Tamil Nadu,"Dr Jeyasekharan Hosp,Nagercoil",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",9622,9622,10081,-
Jammu and Kashmir,"District Hospital, Ganderbal,JK",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",10083,10083,10083,-
Gujarat,"GMERS MedColl Hosp,Himmatnagar",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",7522,7035,10085,-
Delhi,"ESI, Basaidarpur, Delhi",DERMATOLOGY,IP,OBC,"₹ 2,50,000",10088,10088,10088,-
Maharashtra,"Topiwala, Mumbai",PSYCHIATRY,AIQ,EWS,"₹ 1,57,100",6675,8916,10090,-
West Bengal,"NBMC, Darjeeling",GENERAL SURGERY,AIQ,GEN,"₹ 12,000",-,9751,10092,-
West Bengal,Bankura Sammilani Med Coll,GENERAL SURGERY,AIQ,GEN,"₹ 12,000",7816,7993,10093,-
Uttar Pradesh,"Neo Hospital, Sec 50, Noida, UP",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7667,7966,10095,-
Karnataka,"Manipal Hosp, Hebbal",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7830,9583,10096,-
Tamil Nadu,"GKNM Hospital, Coimbatore",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",8035,8336,10099,-
Bihar,"Patna Med Coll, Patna",TBRD,AIQ,GEN,"₹ 9,000",7340,6720,10100,-
Tamil Nadu,"Kaveri Medical Centre, Trichy",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7382,6526,10101,-
Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",ORTHOPAEDICS,AIQ,OBC,"₹ 1,57,100",7613,9303,10104,-
Maharashtra,"Asha Hosp, Kamptee",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7452,10105,10105,-
Uttarakhand,"Doon Med Coll, Dehradun",PAEDIATRICS,AIQ,OBC,"₹ 60,000",8600,10106,10106,-
Karnataka,"Hassan IMS, Hassan",GENERAL MEDICINE,AIQ,SC,"₹ 1,23,400",9841,10108,10108,-
Rajasthan,"SP Med Coll, Bikaner",GENERAL MEDICINE,AIQ,SC,"₹ 14,093",8650,10110,10110,-
Delhi,"Hindu Rao Hospital, Delhi",DNBOBG,DNB Post MBBS,OBC,"₹ 1,25,000",8628,10113,10113,-
Bihar,"Nalanda Med Coll, Patna",OBG,AIQ,OBC,"₹ 9,000",6894,7635,10115,-
Maharashtra,"Govt Med Coll, Latur",PAEDIATRICS,AIQ,OBC,"₹ 1,57,100",5161,7681,10116,-
Tamil Nadu,Thanjavur Med Coll,GENERAL MEDICINE,AIQ,SC,"₹ 50,000",8654,10121,10121,-
Gujarat,"Govt Med Coll, Surat",GENERAL SURGERY,AIQ,OBC,"₹ 30,000",7536,9346,10127,-
Uttar Pradesh,"JNMC (AMU), Aligarh",TBRD,AIQ,EWS,"₹ 54,700",7139,10696,10129,-
Chandigarh,"GMC, Chandigarh",ANAESTHESIOLOGY,AIQ,GEN,"₹ 34,500",7547,8193,10133,-
Bihar,"Jawaharlal Nehru, Bhagalpur",PAEDIATRICS,AIQ,EWS,"₹ 9,000",7779,8828,10134,-
Gujarat,"Medical College, Baroda",TBRD,AIQ,GEN,"₹ 30,000",6541,7521,10137,-
Telangana,"General Hosp, Karimnagar",DNBGENERAL MEDICINE,DNB Post MBBS,EWS,"₹ 1,25,000",8839,10140,10140,-
Haryana,"BPS Med Coll, Sonepat",DNBOBG,DNB Post MBBS,OBC,"₹ 1,25,000",12346,10142,10142,-
Delhi,"Swami Dayanand Hospital, Delhi",DNBPAEDIATRICS,DNB Post MBBS,OBC,"₹ 1,25,000",7246,8322,10144,-
Telangana,"PrincessDurruShehvar,Hyderabad",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",7414,9856,10148,-
Rajasthan,"RUHS, Jaipur",OBG,AIQ,OBC,"₹ 89,489",-,8881,10151,-
Maharashtra,"Lilavati Hospital, Mumbai",DNBTBRD,DNB Post MBBS,GEN,"₹ 1,25,000",10152,10152,10152,-
West Bengal,Midnapore Medical College,GENERAL MEDICINE,AIQ,EWS,"₹ 12,000",7325,7325,10156,-
Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBGENERAL MEDICINE,DNB Post MBBS,EWS,"₹ 1,25,000",9021,9676,10157,-
Maharashtra,"Govt&MPGIMER, Nashik",PAEDIATRICS,AIQ,OBC,"₹ 1,57,100",6898,7366,10158,-
Maharashtra,"Seth GS, Mumbai",TBRD,AIQ,EWS,"₹ 1,57,100",8579,10162,10162,-
Andhra Pradesh,"Guntur Med Coll, Guntur",TBRD,AIQ,GEN,"₹ 30,000",8482,10164,10164,-
Delhi,"VMMC, Delhi",OPHTHALMOLOGY,AIQ,OBC,"₹ 15,000",9101,9101,10167,-
Delhi,"MAMC, Delhi",OPHTHALMOLOGY,AIQ,SC,"₹ 16,200",10170,10170,10170,-
Rajasthan,"Kothari Med & RI, Bikaner",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",8489,10171,10171,-
Tamil Nadu,"Stanley Med Coll, Chennai",ORTHOPAEDICS,AIQ,GEN,"₹ 50,000",7395,7693,10173,22011
Uttar Pradesh,"Govt Med Coll, Kannauj",PAEDIATRICS,AIQ,GEN,"₹ 24,000",7051,7187,10176,-
Delhi,"PGIMER, RML Hosp, Delhi",DNBEMERGENCY MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000",11714,10581,10177,-
Telangana,"Kakatiya Med Coll, Warangal",GENERAL SURGERY,AIQ,OBC,"₹ 15,000",7453,7453,10178,-
Assam,"Lokopriya (LGBRIMH),Tezpur",PSYCHIATRY,AIQ,GEN,"₹ 50,000",6777,10186,10186,-
Bihar,"BIG Apollo Spectra, Patna",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",8607,10187,10187,14499
Uttar Pradesh,"KGMU, Lucknow",OBG,AIQ,EWS,"₹ 54,700",6222,6222,10189,-
Maharashtra,"Govt Med Coll, Miraj",PAEDIATRICS,AIQ,EWS,"₹ 1,57,100",6305,8579,10192,-
Tamil Nadu,"VHS and Med Centre, Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",6778,6778,10197,-
Uttar Pradesh,"Dr RML IMS, Lucknow",GENERAL SURGERY,AIQ,OBC,"₹ 35,000",4312,9013,10200,-
Uttarakhand,"Govt Med Coll, Haldwani",PAEDIATRICS,AIQ,EWS,"₹ 60,000",10201,10201,10201,-
Madhya Pradesh,"Govt Med Coll, Chhindwara",OBG,AIQ,GEN,"₹ 1,01,500",-,-,10204,-
Delhi,"UCMS, Delhi",GENERAL SURGERY,DU,OBC,"₹ 47,220",9662,10209,10209,-
Pondicherry,"IGMC & RI, Pondicherry",OBG,AIQ,OBC,"₹ 1,10,000",-,7148,10215,-
Karnataka,"Belagavi IMS, Belagavi",PAEDIATRICS,AIQ,OBC,"₹ 1,23,400",-,6346,10226,-
Delhi,"Kasturba Hospital, Delhi",OBG,DU,OBC,"₹ 16,200",-,10228,10228,-
Odisha,"VIMSAR, Burla",GENERAL SURGERY,AIQ,GEN,"₹ 35,000",5677,6415,10233,-
Uttar Pradesh,"UP Univ of Med Sci, Etawah",PAEDIATRICS,AIQ,OBC,"₹ 24,000",7800,9515,10236,-
Tamil Nadu,Thanjavur Med Coll,OBG,AIQ,OBC,"₹ 50,000",6543,8340,10237,-
Jammu and Kashmir,"Assoc Hosp Govt MC, Baramulla",DNBOBG,DNB Post MBBS,GEN,"₹ 1,25,000",10241,10241,10241,-
Uttarakhand,"Doon Med Coll, Dehradun",OBG,AIQ,GEN,"₹ 60,000",5966,7433,10242,-
Maharashtra,"SRCC Children's Hosp, Mumbai",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",6825,10091,10245,-
Tamil Nadu,"Madras Med Coll, Chennai",PSYCHIATRY,AIQ,GEN,"₹ 50,000",6461,10246,10246,-
West Bengal,Burdwan Medical College,OBG,AIQ,GEN,"₹ 12,000",7164,7932,10247,-
Odisha,"SCB, Cuttack",RADIATION ONCOLOGY,AIQ,GEN,"₹ 35,000",7406,10248,10248,-
Rajasthan,"Govt Med Coll, Kota",TBRD,AIQ,GEN,"₹ 14,093",6765,8981,10253,-
West Bengal,Bankura Sammilani Med Coll,TBRD,AIQ,GEN,"₹ 12,000",4119,7257,10254,-
Delhi,"MAMC, Delhi",GENERAL MEDICINE,DU,ST,"₹ 16,200",6209,10256,10256,-
Maharashtra,"RainbowInstofMedSci,Amravati,MH",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7140,8383,10258,-
Maharashtra,"Alliance MSHosp,Ichalkaranji,MH",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7117,8705,10262,-
Maharashtra,"DrBSAmbedkar MunGenHosp, Mumbai",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",7538,8841,10268,-
Kerala,"Mother Hospital, Thrissur",DNBOBG,DNB Post MBBS,GEN,"₹ 1,25,000",10279,10279,10279,-
Punjab,"Punjab Inst of MS, Jalandhar",DNBPSYCHIATRY,DNB Post MBBS,GEN,"₹ 1,25,000",10285,10285,10285,-
Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL MEDICINE,AIQ,SC,"₹ 54,700",9458,11271,10287,-
Jammu and Kashmir,"Government Med Coll,Anantnag",GENERAL SURGERY,AIQ,GEN,"₹ 32,500",-,10295,10295,-
Goa,"Goa Med Coll, Panaji",PSYCHIATRY,AIQ,GEN,"₹ 1,22,522",6881,10300,10300,-
Uttar Pradesh,"Maharam Vidur ASMC, Bijnor, UP",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",-,8818,10301,-
Haryana,"BPS Med Coll, Sonepat",DNBOBG,DNB Post MBBS,GEN,"₹ 1,25,000",8460,8713,10302,-
Delhi,"Shri Dada DevMatriAvum, Dabri",DNBOBG,DNB Post MBBS,GEN,"₹ 1,25,000",8743,10307,10307,-
Tamil Nadu,Thanjavur Med Coll,EMERGENCY MEDICINE,AIQ,GEN,"₹ 50,000",7636,10308,10308,-
Punjab,"Mohandai Oswal Hosp, Ludhiana",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",8218,9600,10312,-
Uttar Pradesh,"BRD Med Coll, Gorakhpur",ORTHOPAEDICS,AIQ,GEN,"₹ 24,000",7736,8767,10313,-
Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",PAEDIATRICS,AIQ,EWS,"₹ 1,01,500",6586,8385,10314,17270
Madhya Pradesh,"Govt Med Coll, Datia",OBG,AIQ,GEN,"₹ 1,01,500",7261,8363,10315,-
Punjab,"Indus Intl Hosp, Mohali",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",8538,8694,10317,-
West Bengal,"RG Kar Med Coll, Kolkata",OBG,AIQ,OBC,"₹ 12,000",10811,13311,10318,-
Maharashtra,"PD Hinduja, Mumbai",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000",6169,7292,10321,-
Rajasthan,"SMS, Jaipur",TBRD,AIQ,EWS,"₹ 14,093",6016,9384,10322,-
Delhi,"Shree Aggarsain Hosp, Rohini",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",6813,7749,10324,13347
Kerala,"Smita Memo Hosp & RC,Thodupuzha",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",9015,9223,10326,-
Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AIQ,GEN,"₹ 30,000",6927,8651,10327,-
West Bengal,"RG Kar Med Coll, Kolkata",GENERAL MEDICINE,AIQ,SC,"₹ 12,000",6913,9635,10331,-
Karnataka,"ESI, Bangalore",OBG,AIQ,EWS,"₹ 2,50,000",8611,10061,10333,-
Delhi,"Kasturba Hospital, Delhi",OBG,AIQ,EWS,"₹ 16,200",-,6996,10335,-
Telangana,"ESIC Med Coll,Sanath Nagar",TBRD,AIQ,OBC,"₹ 2,50,000",5678,6215,10338,-
Karnataka,"Mandya IMS, Mandya",OBG,AIQ,EWS,"₹ 1,23,400",7947,7947,10339,-
Odisha,"Pt Raghunath Med Coll,Baripada",PAEDIATRICS,AIQ,OBC,"₹ 35,000",-,10341,10341,-
Uttar Pradesh,"KGMU, Lucknow",GENERAL MEDICINE,AIQ,SC,"₹ 54,700",8802,8802,10342,-
Punjab,"Guru Govind Singh, Faridkot",TBRD,AIQ,GEN,"₹ 1,25,000",6816,10480,10353,19115
Madhya Pradesh,"MGM Med Coll, Indore",ORTHOPAEDICS,AIQ,GEN,"₹ 1,01,500",4626,4626,10356,-
Delhi,"AarogyaHos,ChitraVihar,EastDelhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",-,8260,10358,14514
Tamil Nadu,Thanjavur Med Coll,GENERAL SURGERY,AIQ,OBC,"₹ 50,000",6769,6769,10362,-
Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL SURGERY,AIQ,EWS,"₹ 54,700",5115,7985,10363,17738
Uttar Pradesh,"IMS(BHU), Varanasi",RADIATION ONCOLOGY,BHU,GEN,"₹ 48,226",24850,24850,10365,-
Assam,"Gauhati Med Coll, Guwahati",PAEDIATRICS,AIQ,OBC,"₹ 27,300",6261,9723,10366,15352
Andhra Pradesh,"Lalitha SS Hospital, Guntur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",7833,9749,10369,-
Assam,"Assam Med Coll, Dibrugarh",OBG,AIQ,GEN,"₹ 27,300",7766,10370,10370,-
Kerala,"Govt Med Coll, Kozhikode",RADIATION ONCOLOGY,AIQ,GEN,"₹ 69,470",10380,10380,10380,-
Telangana,"Kakatiya Med Coll, Warangal",RADIO DIAGNOSIS,AIQ,ST,"₹ 15,000",10392,10392,10392,-
Uttar Pradesh,"JNMC (AMU), Aligarh",OPHTHALMOLOGY,AIQ,GEN,"₹ 54,700",5894,10397,10397,-
